service_provider,technology,download/upload,speed,signal_strength,state,Month,Year
AIRTEL,4G,upload,2313,-105,Kerala,May,2019
AIRTEL,4G,upload,692,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,2668,-100,Kerala,May,2019
AIRTEL,4G,upload,4732,-99,Kerala,May,2019
AIRTEL,4G,upload,6476,-75,Kerala,May,2019
AIRTEL,4G,upload,4120,-111,Kerala,May,2019
AIRTEL,4G,upload,39,-97,Kerala,May,2019
AIRTEL,4G,upload,5309,-102,Kerala,May,2019
AIRTEL,4G,upload,6576,-88,Kerala,May,2019
AIRTEL,4G,upload,2967,-101,Kerala,May,2019
AIRTEL,4G,upload,1323,-91,Kerala,May,2019
AIRTEL,4G,upload,244,-110,Kerala,May,2019
AIRTEL,4G,upload,5121,-100,Kerala,May,2019
AIRTEL,4G,upload,2112,-108,Kerala,May,2019
AIRTEL,4G,upload,151,-108,Kerala,May,2019
AIRTEL,4G,upload,395,-111,Kerala,May,2019
AIRTEL,4G,upload,6586,-89,Kerala,May,2019
AIRTEL,4G,upload,196,-112,Kerala,May,2019
AIRTEL,4G,upload,6456,-96,Kerala,May,2019
AIRTEL,4G,upload,4901,-91,Kerala,May,2019
AIRTEL,4G,upload,1018,-88,Kerala,May,2019
AIRTEL,4G,upload,1734,-104,Kerala,May,2019
AIRTEL,4G,upload,5588,-95,Kerala,May,2019
AIRTEL,4G,upload,12,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,2727,-100,Kerala,May,2019
AIRTEL,4G,upload,5688,-88,Kerala,May,2019
AIRTEL,4G,upload,588,-108,Kerala,May,2019
AIRTEL,4G,upload,266,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,650,-111,Kerala,May,2019
AIRTEL,4G,upload,1144,-103,Kerala,May,2019
AIRTEL,4G,upload,977,-111,Kerala,May,2019
AIRTEL,4G,upload,1961,-100,Kerala,May,2019
AIRTEL,4G,upload,1531,-103,Kerala,May,2019
AIRTEL,4G,upload,682,-100,Kerala,May,2019
AIRTEL,4G,upload,1217,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,452,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,633,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,3496,-91,Kerala,May,2019
AIRTEL,4G,upload,8073,-88,Kerala,May,2019
AIRTEL,4G,upload,1055,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,128,-109,Kerala,May,2019
AIRTEL,4G,upload,6267,-91,Kerala,May,2019
AIRTEL,4G,upload,5699,-86,Kerala,May,2019
AIRTEL,4G,upload,271,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,159,-110,Kerala,May,2019
AIRTEL,4G,upload,1604,-112,Kerala,May,2019
AIRTEL,4G,upload,8,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,8863,-109,Kerala,May,2019
AIRTEL,4G,upload,2194,-98,Kerala,May,2019
AIRTEL,4G,upload,53,-104,Kerala,May,2019
AIRTEL,4G,upload,5278,-97,Kerala,May,2019
AIRTEL,4G,upload,1555,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,2363,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,2026,-100,Kerala,May,2019
AIRTEL,4G,upload,3139,-102,Kerala,May,2019
AIRTEL,4G,upload,478,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,169,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,101,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,172,-112,Kerala,May,2019
AIRTEL,4G,upload,90,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,53,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,1079,-110,Kerala,May,2019
AIRTEL,4G,upload,435,-106,Kerala,May,2019
AIRTEL,4G,upload,92,-111,Kerala,May,2019
AIRTEL,4G,upload,1241,-100,Kerala,May,2019
AIRTEL,4G,upload,3851,-105,Kerala,May,2019
AIRTEL,4G,upload,295,-112,Kerala,May,2019
AIRTEL,4G,upload,522,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,139,-106,Kerala,May,2019
AIRTEL,4G,upload,4160,-98,Kerala,May,2019
AIRTEL,4G,upload,556,-88,Kerala,May,2019
AIRTEL,4G,upload,40,-105,Kerala,May,2019
AIRTEL,4G,upload,354,-110,Kerala,May,2019
AIRTEL,4G,upload,66,-111,Kerala,May,2019
AIRTEL,4G,upload,1300,-101.3898305,Kerala,May,2019
AIRTEL,4G,upload,623,-103,Kerala,May,2019
AIRTEL,4G,upload,2446,-103,Kerala,May,2019
AIRTEL,4G,download,7015,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,5303,-101,Kerala,May,2019
AIRTEL,4G,download,26193,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,4885,-106,Kerala,May,2019
AIRTEL,4G,download,15479,-103,Kerala,May,2019
AIRTEL,4G,download,26474,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,5187,-111,Kerala,May,2019
AIRTEL,4G,download,1154,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,4218,-100,Kerala,May,2019
AIRTEL,4G,download,16849,-112,Kerala,May,2019
AIRTEL,4G,download,383,-106,Kerala,May,2019
AIRTEL,4G,download,17950,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,25098,-104,Kerala,May,2019
AIRTEL,4G,download,2583,-101,Kerala,May,2019
AIRTEL,4G,download,4312,-110,Kerala,May,2019
AIRTEL,4G,download,2896,-107,Kerala,May,2019
AIRTEL,4G,download,5092,-107,Kerala,May,2019
AIRTEL,4G,download,722,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,1710,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,4047,-112,Kerala,May,2019
AIRTEL,4G,download,37699,-85,Kerala,May,2019
AIRTEL,4G,download,24482,-97,Kerala,May,2019
AIRTEL,4G,download,17104,-95,Kerala,May,2019
AIRTEL,4G,download,2023,-107,Kerala,May,2019
AIRTEL,4G,download,5270,-109,Kerala,May,2019
AIRTEL,4G,download,44356,-87,Kerala,May,2019
AIRTEL,4G,download,6304,-107,Kerala,May,2019
AIRTEL,4G,download,40649,-81,Kerala,May,2019
AIRTEL,4G,download,613,-108,Kerala,May,2019
AIRTEL,4G,download,1740,-110,Kerala,May,2019
AIRTEL,4G,download,12617,-100,Kerala,May,2019
AIRTEL,4G,download,21477,-95,Kerala,May,2019
AIRTEL,4G,download,77266,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,1063,-107,Kerala,May,2019
AIRTEL,4G,download,28808,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,32112,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,976,-105,Kerala,May,2019
AIRTEL,4G,download,34079,-95,Kerala,May,2019
AIRTEL,4G,download,3306,-111,Kerala,May,2019
AIRTEL,4G,download,24525,-91,Kerala,May,2019
AIRTEL,4G,download,12170,-111,Kerala,May,2019
AIRTEL,4G,download,7961,-98,Kerala,May,2019
AIRTEL,4G,download,17300,-91,Kerala,May,2019
AIRTEL,4G,download,2845,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,1303,-86,Kerala,May,2019
AIRTEL,4G,download,1110,-103,Kerala,May,2019
AIRTEL,4G,download,615,-111,Kerala,May,2019
AIRTEL,4G,download,355,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,14618,-110,Kerala,May,2019
AIRTEL,4G,download,474,-109,Kerala,May,2019
AIRTEL,4G,download,4245,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,3530,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,49199,-92,Kerala,May,2019
AIRTEL,4G,download,9316,-90,Kerala,May,2019
AIRTEL,4G,download,368,-105,Kerala,May,2019
AIRTEL,4G,download,19245,-109,Kerala,May,2019
AIRTEL,4G,download,1287,-110,Kerala,May,2019
AIRTEL,4G,download,803,-111,Kerala,May,2019
AIRTEL,4G,download,2167,-103,Kerala,May,2019
AIRTEL,4G,download,565,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,528,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,551,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,16650,-91,Kerala,May,2019
AIRTEL,4G,download,7203,-98,Kerala,May,2019
AIRTEL,4G,download,5959,-106,Kerala,May,2019
AIRTEL,4G,download,3565,-100,Kerala,May,2019
AIRTEL,4G,download,10810,-100,Kerala,May,2019
AIRTEL,4G,download,2217,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,12512,-107,Kerala,May,2019
AIRTEL,4G,download,1305,-99,Kerala,May,2019
AIRTEL,4G,download,2946,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,21763,-88,Kerala,May,2019
AIRTEL,4G,download,11861,-91,Kerala,May,2019
AIRTEL,4G,download,3125,-88,Kerala,May,2019
AIRTEL,4G,download,15345,-95,Kerala,May,2019
AIRTEL,4G,download,1482,-101.2105263,Kerala,May,2019
AIRTEL,4G,download,5044,-97,Kerala,May,2019
AIRTEL,3G,upload,262,-99,Kerala,May,2019
AIRTEL,3G,upload,960,-105,Kerala,May,2019
AIRTEL,3G,upload,1907,-87,Kerala,May,2019
AIRTEL,3G,upload,1825,-73,Kerala,May,2019
AIRTEL,3G,download,1095,-61,Kerala,May,2019
AIRTEL,3G,download,1249,-103,Kerala,May,2019
AIRTEL,3G,download,3271,-75,Kerala,May,2019
AIRTEL,3G,download,2665,-99,Kerala,May,2019
JIO,4G,upload,3028,-104,Kerala,May,2019
JIO,4G,upload,334,-93,Kerala,May,2019
JIO,4G,upload,65,-107,Kerala,May,2019
JIO,4G,upload,331,-111,Kerala,May,2019
JIO,4G,upload,56,-106,Kerala,May,2019
JIO,4G,upload,1538,-112,Kerala,May,2019
JIO,4G,upload,1574,-94.92810458,Kerala,May,2019
JIO,4G,upload,227,-108,Kerala,May,2019
JIO,4G,upload,554,-95,Kerala,May,2019
JIO,4G,upload,140,-108,Kerala,May,2019
JIO,4G,upload,2999,-99,Kerala,May,2019
JIO,4G,upload,2909,-76,Kerala,May,2019
JIO,4G,upload,1558,-89,Kerala,May,2019
JIO,4G,upload,982,-94.92810458,Kerala,May,2019
JIO,4G,upload,8372,-63,Kerala,May,2019
JIO,4G,upload,93,-94.92810458,Kerala,May,2019
JIO,4G,upload,592,-94.92810458,Kerala,May,2019
JIO,4G,upload,2334,-103,Kerala,May,2019
JIO,4G,upload,77,-107,Kerala,May,2019
JIO,4G,upload,3607,-89,Kerala,May,2019
JIO,4G,upload,3846,-96,Kerala,May,2019
JIO,4G,upload,465,-94.92810458,Kerala,May,2019
JIO,4G,upload,1161,-109,Kerala,May,2019
JIO,4G,upload,4297,-94.92810458,Kerala,May,2019
JIO,4G,upload,1320,-109,Kerala,May,2019
JIO,4G,upload,332,-108,Kerala,May,2019
JIO,4G,upload,6564,-82,Kerala,May,2019
JIO,4G,upload,698,-94.92810458,Kerala,May,2019
JIO,4G,upload,2842,-98,Kerala,May,2019
JIO,4G,upload,5080,-92,Kerala,May,2019
JIO,4G,upload,991,-108,Kerala,May,2019
JIO,4G,upload,387,-104,Kerala,May,2019
JIO,4G,upload,1863,-104,Kerala,May,2019
JIO,4G,upload,487,-111,Kerala,May,2019
JIO,4G,upload,52207,-89,Kerala,May,2019
JIO,4G,upload,8836,-65,Kerala,May,2019
JIO,4G,upload,532,-109,Kerala,May,2019
JIO,4G,upload,232,-99,Kerala,May,2019
JIO,4G,upload,36,-109,Kerala,May,2019
JIO,4G,upload,596,-111,Kerala,May,2019
JIO,4G,upload,5492,-97,Kerala,May,2019
JIO,4G,upload,2255,-92,Kerala,May,2019
JIO,4G,upload,8367,-94.92810458,Kerala,May,2019
JIO,4G,upload,1110,-106,Kerala,May,2019
JIO,4G,upload,1395,-97,Kerala,May,2019
JIO,4G,upload,1769,-94,Kerala,May,2019
JIO,4G,upload,1415,-112,Kerala,May,2019
JIO,4G,upload,3484,-101,Kerala,May,2019
JIO,4G,upload,1519,-84,Kerala,May,2019
JIO,4G,upload,491,-111,Kerala,May,2019
JIO,4G,upload,1124,-107,Kerala,May,2019
JIO,4G,upload,57,-94.92810458,Kerala,May,2019
JIO,4G,upload,1742,-101,Kerala,May,2019
JIO,4G,upload,499,-108,Kerala,May,2019
JIO,4G,upload,473,-109,Kerala,May,2019
JIO,4G,upload,94,-107,Kerala,May,2019
JIO,4G,upload,1451,-94.92810458,Kerala,May,2019
JIO,4G,upload,200,-107,Kerala,May,2019
JIO,4G,upload,5401,-62,Kerala,May,2019
JIO,4G,upload,619,-112,Kerala,May,2019
JIO,4G,upload,5760,-86,Kerala,May,2019
JIO,4G,upload,1195,-101,Kerala,May,2019
JIO,4G,upload,2829,-95,Kerala,May,2019
JIO,4G,upload,6401,-64,Kerala,May,2019
JIO,4G,upload,2393,-111,Kerala,May,2019
JIO,4G,upload,1067,-94.92810458,Kerala,May,2019
JIO,4G,upload,492,-94.92810458,Kerala,May,2019
JIO,4G,upload,1474,-103,Kerala,May,2019
JIO,4G,upload,339,-107,Kerala,May,2019
JIO,4G,upload,313,-94.92810458,Kerala,May,2019
JIO,4G,upload,6190,-63,Kerala,May,2019
JIO,4G,upload,88,-94.92810458,Kerala,May,2019
JIO,4G,upload,2899,-94,Kerala,May,2019
JIO,4G,upload,1862,-94.92810458,Kerala,May,2019
JIO,4G,upload,1284,-108,Kerala,May,2019
JIO,4G,upload,2065,-105,Kerala,May,2019
JIO,4G,upload,2643,-91,Kerala,May,2019
JIO,4G,upload,8250,-64,Kerala,May,2019
JIO,4G,upload,2338,-106,Kerala,May,2019
JIO,4G,upload,3235,-94.92810458,Kerala,May,2019
JIO,4G,upload,389,-100,Kerala,May,2019
JIO,4G,upload,1376,-110,Kerala,May,2019
JIO,4G,upload,14,-94.92810458,Kerala,May,2019
JIO,4G,upload,346,-94.92810458,Kerala,May,2019
JIO,4G,upload,1701,-104,Kerala,May,2019
JIO,4G,upload,8654,-63,Kerala,May,2019
JIO,4G,upload,528,-112,Kerala,May,2019
JIO,4G,upload,372,-108,Kerala,May,2019
JIO,4G,upload,74,-94.92810458,Kerala,May,2019
JIO,4G,upload,513,-106,Kerala,May,2019
JIO,4G,upload,1000,-94.92810458,Kerala,May,2019
JIO,4G,upload,8232,-69,Kerala,May,2019
JIO,4G,upload,6789,-75,Kerala,May,2019
JIO,4G,upload,573,-94.92810458,Kerala,May,2019
JIO,4G,upload,1581,-111,Kerala,May,2019
JIO,4G,upload,8151,-65,Kerala,May,2019
JIO,4G,upload,76,-94.92810458,Kerala,May,2019
JIO,4G,upload,304,-94.92810458,Kerala,May,2019
JIO,4G,upload,9478,-85,Kerala,May,2019
JIO,4G,upload,384,-94.92810458,Kerala,May,2019
JIO,4G,upload,67,-94.92810458,Kerala,May,2019
JIO,4G,upload,8774,-64,Kerala,May,2019
JIO,4G,upload,381,-111,Kerala,May,2019
JIO,4G,upload,132,-94.92810458,Kerala,May,2019
JIO,4G,upload,1414,-103,Kerala,May,2019
JIO,4G,upload,445,-96,Kerala,May,2019
JIO,4G,upload,42,-94.92810458,Kerala,May,2019
JIO,4G,upload,4058,-85,Kerala,May,2019
JIO,4G,upload,4634,-78,Kerala,May,2019
JIO,4G,upload,1426,-101,Kerala,May,2019
JIO,4G,upload,46,-103,Kerala,May,2019
JIO,4G,upload,5060,-68,Kerala,May,2019
JIO,4G,upload,13277,-94.92810458,Kerala,May,2019
JIO,4G,upload,2375,-106,Kerala,May,2019
JIO,4G,upload,8433,-79,Kerala,May,2019
JIO,4G,upload,293,-109,Kerala,May,2019
JIO,4G,upload,49,-105,Kerala,May,2019
JIO,4G,upload,4443,-103,Kerala,May,2019
JIO,4G,upload,3907,-107,Kerala,May,2019
JIO,4G,upload,950,-111,Kerala,May,2019
JIO,4G,upload,155,-94.92810458,Kerala,May,2019
JIO,4G,upload,767,-76,Kerala,May,2019
JIO,4G,upload,1076,-108,Kerala,May,2019
JIO,4G,upload,1645,-94.92810458,Kerala,May,2019
JIO,4G,upload,3164,-94.92810458,Kerala,May,2019
JIO,4G,upload,54,-94.92810458,Kerala,May,2019
JIO,4G,upload,3029,-74,Kerala,May,2019
JIO,4G,upload,460,-111,Kerala,May,2019
JIO,4G,upload,392,-94.92810458,Kerala,May,2019
JIO,4G,upload,893,-94.92810458,Kerala,May,2019
JIO,4G,upload,87,-94.92810458,Kerala,May,2019
JIO,4G,upload,3767,-74,Kerala,May,2019
JIO,4G,upload,4152,-101,Kerala,May,2019
JIO,4G,upload,46,-94.92810458,Kerala,May,2019
JIO,4G,upload,125,-101,Kerala,May,2019
JIO,4G,upload,2422,-105,Kerala,May,2019
JIO,4G,upload,506,-94.92810458,Kerala,May,2019
JIO,4G,upload,405,-108,Kerala,May,2019
JIO,4G,upload,7089,-63,Kerala,May,2019
JIO,4G,upload,1464,-94.92810458,Kerala,May,2019
JIO,4G,upload,897,-108,Kerala,May,2019
JIO,4G,upload,2272,-101,Kerala,May,2019
JIO,4G,upload,8617,-63,Kerala,May,2019
JIO,4G,upload,584,-94.92810458,Kerala,May,2019
JIO,4G,upload,526,-111,Kerala,May,2019
JIO,4G,upload,20,-108,Kerala,May,2019
JIO,4G,upload,203,-107,Kerala,May,2019
JIO,4G,upload,6965,-81,Kerala,May,2019
JIO,4G,upload,3810,-62,Kerala,May,2019
JIO,4G,upload,226,-94.92810458,Kerala,May,2019
JIO,4G,upload,9177,-69,Kerala,May,2019
JIO,4G,upload,452,-102,Kerala,May,2019
JIO,4G,upload,1795,-96,Kerala,May,2019
JIO,4G,upload,371,-94.92810458,Kerala,May,2019
JIO,4G,upload,1141,-106,Kerala,May,2019
JIO,4G,upload,3659,-94.92810458,Kerala,May,2019
JIO,4G,upload,10939,-80,Kerala,May,2019
JIO,4G,upload,1980,-99,Kerala,May,2019
JIO,4G,upload,6362,-69,Kerala,May,2019
JIO,4G,upload,35,-94.92810458,Kerala,May,2019
JIO,4G,upload,29,-94.92810458,Kerala,May,2019
JIO,4G,upload,1143,-107,Kerala,May,2019
JIO,4G,upload,2206,-107,Kerala,May,2019
JIO,4G,upload,6290,-72,Kerala,May,2019
JIO,4G,upload,8324,-69,Kerala,May,2019
JIO,4G,upload,707,-102,Kerala,May,2019
JIO,4G,upload,9274,-75,Kerala,May,2019
JIO,4G,upload,182,-112,Kerala,May,2019
JIO,4G,upload,1103,-94.92810458,Kerala,May,2019
JIO,4G,upload,365,-107,Kerala,May,2019
JIO,4G,upload,4001,-101,Kerala,May,2019
JIO,4G,upload,1264,-106,Kerala,May,2019
JIO,4G,upload,661,-105,Kerala,May,2019
JIO,4G,upload,178,-94.92810458,Kerala,May,2019
JIO,4G,upload,1667,-107,Kerala,May,2019
JIO,4G,upload,18,-94.92810458,Kerala,May,2019
JIO,4G,upload,661,-94.92810458,Kerala,May,2019
JIO,4G,upload,787,-94.92810458,Kerala,May,2019
JIO,4G,upload,8514,-72,Kerala,May,2019
JIO,4G,upload,1689,-99,Kerala,May,2019
JIO,4G,upload,564,-88,Kerala,May,2019
JIO,4G,upload,6791,-63,Kerala,May,2019
JIO,4G,upload,3024,-104,Kerala,May,2019
JIO,4G,upload,72,-106,Kerala,May,2019
JIO,4G,upload,3806,-96,Kerala,May,2019
JIO,4G,upload,1310,-111,Kerala,May,2019
JIO,4G,upload,1984,-97,Kerala,May,2019
JIO,4G,upload,10111,-64,Kerala,May,2019
JIO,4G,upload,2419,-98,Kerala,May,2019
JIO,4G,upload,6897,-64,Kerala,May,2019
JIO,4G,upload,4133,-95,Kerala,May,2019
JIO,4G,upload,50,-94.92810458,Kerala,May,2019
JIO,4G,upload,10082,-75,Kerala,May,2019
JIO,4G,upload,1492,-105,Kerala,May,2019
JIO,4G,upload,2561,-81,Kerala,May,2019
JIO,4G,upload,1782,-105,Kerala,May,2019
JIO,4G,upload,2562,-102,Kerala,May,2019
JIO,4G,upload,476,-94.92810458,Kerala,May,2019
JIO,4G,upload,310,-101,Kerala,May,2019
JIO,4G,upload,1031,-95,Kerala,May,2019
JIO,4G,upload,260,-94.92810458,Kerala,May,2019
JIO,4G,upload,9165,-76,Kerala,May,2019
JIO,4G,upload,5372,-84,Kerala,May,2019
JIO,4G,upload,8520,-64,Kerala,May,2019
JIO,4G,upload,927,-102,Kerala,May,2019
JIO,4G,upload,5936,-99,Kerala,May,2019
JIO,4G,upload,4161,-89,Kerala,May,2019
JIO,4G,upload,16,-94.92810458,Kerala,May,2019
JIO,4G,upload,567,-101,Kerala,May,2019
JIO,4G,upload,908,-109,Kerala,May,2019
JIO,4G,upload,894,-111,Kerala,May,2019
JIO,4G,upload,929,-92,Kerala,May,2019
JIO,4G,upload,1039,-105,Kerala,May,2019
JIO,4G,upload,4699,-92,Kerala,May,2019
JIO,4G,upload,71,-104,Kerala,May,2019
JIO,4G,upload,773,-111,Kerala,May,2019
JIO,4G,upload,5159,-97,Kerala,May,2019
JIO,4G,upload,382,-108,Kerala,May,2019
JIO,4G,upload,6863,-96,Kerala,May,2019
JIO,4G,upload,581,-110,Kerala,May,2019
JIO,4G,upload,6335,-71,Kerala,May,2019
JIO,4G,upload,3414,-95,Kerala,May,2019
JIO,4G,upload,891,-97,Kerala,May,2019
JIO,4G,upload,3020,-87,Kerala,May,2019
JIO,4G,upload,437,-94.92810458,Kerala,May,2019
JIO,4G,upload,694,-94.92810458,Kerala,May,2019
JIO,4G,upload,7290,-89,Kerala,May,2019
JIO,4G,upload,6853,-79,Kerala,May,2019
JIO,4G,upload,407,-112,Kerala,May,2019
JIO,4G,upload,6341,-64,Kerala,May,2019
JIO,4G,upload,1607,-110,Kerala,May,2019
JIO,4G,upload,147,-94.92810458,Kerala,May,2019
JIO,4G,upload,5022,-82,Kerala,May,2019
JIO,4G,upload,1730,-103,Kerala,May,2019
JIO,4G,upload,1581,-109,Kerala,May,2019
JIO,4G,upload,553,-109,Kerala,May,2019
JIO,4G,upload,7299,-76,Kerala,May,2019
JIO,4G,upload,2742,-103,Kerala,May,2019
JIO,4G,upload,258,-104,Kerala,May,2019
JIO,4G,upload,2779,-101,Kerala,May,2019
JIO,4G,upload,606,-94.92810458,Kerala,May,2019
JIO,4G,upload,8652,-69,Kerala,May,2019
JIO,4G,upload,611,-86,Kerala,May,2019
JIO,4G,upload,1786,-97,Kerala,May,2019
JIO,4G,upload,503,-107,Kerala,May,2019
JIO,4G,upload,185,-94.92810458,Kerala,May,2019
JIO,4G,upload,3240,-100,Kerala,May,2019
JIO,4G,upload,48,-112,Kerala,May,2019
JIO,4G,upload,1207,-108,Kerala,May,2019
JIO,4G,upload,2463,-98,Kerala,May,2019
JIO,4G,upload,661,-84,Kerala,May,2019
JIO,4G,upload,1433,-104,Kerala,May,2019
JIO,4G,upload,1895,-98,Kerala,May,2019
JIO,4G,upload,29,-108,Kerala,May,2019
JIO,4G,upload,970,-111,Kerala,May,2019
JIO,4G,upload,895,-94.92810458,Kerala,May,2019
JIO,4G,upload,8955,-63,Kerala,May,2019
JIO,4G,upload,596,-94.92810458,Kerala,May,2019
JIO,4G,upload,5644,-85,Kerala,May,2019
JIO,4G,upload,7424,-99,Kerala,May,2019
JIO,4G,upload,3205,-94.92810458,Kerala,May,2019
JIO,4G,upload,12600,-79,Kerala,May,2019
JIO,4G,upload,262,-94.92810458,Kerala,May,2019
JIO,4G,upload,202,-112,Kerala,May,2019
JIO,4G,upload,3436,-101,Kerala,May,2019
JIO,4G,upload,2520,-110,Kerala,May,2019
JIO,4G,upload,8329,-63,Kerala,May,2019
JIO,4G,upload,100,-104,Kerala,May,2019
JIO,4G,upload,1443,-94.92810458,Kerala,May,2019
JIO,4G,upload,4250,-94,Kerala,May,2019
JIO,4G,upload,2192,-93,Kerala,May,2019
JIO,4G,upload,8515,-63,Kerala,May,2019
JIO,4G,upload,4604,-91,Kerala,May,2019
JIO,4G,upload,547,-104,Kerala,May,2019
JIO,4G,upload,641,-107,Kerala,May,2019
JIO,4G,upload,133,-94.92810458,Kerala,May,2019
JIO,4G,upload,8414,-63,Kerala,May,2019
JIO,4G,upload,83,-94.92810458,Kerala,May,2019
JIO,4G,upload,18,-94.92810458,Kerala,May,2019
JIO,4G,upload,843,-94.92810458,Kerala,May,2019
JIO,4G,upload,908,-109,Kerala,May,2019
JIO,4G,upload,9666,-89,Kerala,May,2019
JIO,4G,upload,516,-94.92810458,Kerala,May,2019
JIO,4G,upload,4775,-62,Kerala,May,2019
JIO,4G,upload,144,-112,Kerala,May,2019
JIO,4G,upload,354,-108,Kerala,May,2019
JIO,4G,upload,6832,-65,Kerala,May,2019
JIO,4G,upload,939,-100,Kerala,May,2019
JIO,4G,upload,333,-110,Kerala,May,2019
JIO,4G,upload,75,-112,Kerala,May,2019
JIO,4G,upload,303,-103,Kerala,May,2019
JIO,4G,upload,136,-94.92810458,Kerala,May,2019
JIO,4G,upload,2139,-104,Kerala,May,2019
JIO,4G,upload,4801,-94,Kerala,May,2019
JIO,4G,upload,138,-100,Kerala,May,2019
JIO,4G,upload,2222,-109,Kerala,May,2019
JIO,4G,upload,239,-94.92810458,Kerala,May,2019
JIO,4G,upload,60,-112,Kerala,May,2019
JIO,4G,upload,31,-94.92810458,Kerala,May,2019
JIO,4G,upload,1701,-94.92810458,Kerala,May,2019
JIO,4G,upload,927,-100,Kerala,May,2019
JIO,4G,upload,4038,-62,Kerala,May,2019
JIO,4G,upload,518,-106,Kerala,May,2019
JIO,4G,upload,9166,-90,Kerala,May,2019
JIO,4G,upload,2736,-101,Kerala,May,2019
JIO,4G,upload,7752,-94.92810458,Kerala,May,2019
JIO,4G,upload,2248,-86,Kerala,May,2019
JIO,4G,upload,3911,-61,Kerala,May,2019
JIO,4G,upload,2574,-105,Kerala,May,2019
JIO,4G,upload,3185,-101,Kerala,May,2019
JIO,4G,upload,19,-94.92810458,Kerala,May,2019
JIO,4G,upload,92,-94.92810458,Kerala,May,2019
JIO,4G,upload,2880,-101,Kerala,May,2019
JIO,4G,upload,296,-94.92810458,Kerala,May,2019
JIO,4G,upload,2047,-106,Kerala,May,2019
JIO,4G,upload,7911,-71,Kerala,May,2019
JIO,4G,upload,6714,-63,Kerala,May,2019
JIO,4G,upload,7855,-61,Kerala,May,2019
JIO,4G,upload,1308,-105,Kerala,May,2019
JIO,4G,upload,2154,-88,Kerala,May,2019
JIO,4G,upload,211,-104,Kerala,May,2019
JIO,4G,upload,5475,-76,Kerala,May,2019
JIO,4G,upload,305,-104,Kerala,May,2019
JIO,4G,upload,2305,-103,Kerala,May,2019
JIO,4G,upload,132,-109,Kerala,May,2019
JIO,4G,upload,1338,-101,Kerala,May,2019
JIO,4G,upload,69,-94.92810458,Kerala,May,2019
JIO,4G,upload,3656,-97,Kerala,May,2019
JIO,4G,upload,1217,-105,Kerala,May,2019
JIO,4G,upload,1937,-96,Kerala,May,2019
JIO,4G,upload,1217,-107,Kerala,May,2019
JIO,4G,upload,1223,-108,Kerala,May,2019
JIO,4G,upload,1244,-99,Kerala,May,2019
JIO,4G,upload,112,-94.92810458,Kerala,May,2019
JIO,4G,upload,2111,-94.92810458,Kerala,May,2019
JIO,4G,upload,8734,-63,Kerala,May,2019
JIO,4G,upload,2385,-102,Kerala,May,2019
JIO,4G,upload,33,-105,Kerala,May,2019
JIO,4G,upload,139,-109,Kerala,May,2019
JIO,4G,upload,321,-103,Kerala,May,2019
JIO,4G,upload,320,-105,Kerala,May,2019
JIO,4G,upload,1176,-87,Kerala,May,2019
JIO,4G,upload,1687,-107,Kerala,May,2019
JIO,4G,upload,9427,-71,Kerala,May,2019
JIO,4G,upload,5289,-94,Kerala,May,2019
JIO,4G,upload,81,-110,Kerala,May,2019
JIO,4G,upload,2715,-94,Kerala,May,2019
JIO,4G,upload,1702,-101,Kerala,May,2019
JIO,4G,upload,572,-94.92810458,Kerala,May,2019
